Left 4 Dead 2, 4.99458,763
Counter-Strike, 14.99458,483
Portal 2, 19.99458,208
Garry's Mod, 9.99459,440
Portal 2, 19.99459,804
Garry's Mod, 9.99459,394
Garry's Mod, 9.99459,524
Portal 2, 19.99460,481
Portal 2, 19.99460,164
Team Fortress 2, 0460,40
OneShot, 9.99460,368
GTA V, 59.99460,164
Team Fortress 2, 0460,705
Portal 2, 19.99461,50
GTA V, 59.99462,457
Counter-Strike, 14.99462,140
Garry's Mod, 9.99463,128
Left 4 Dead 2, 4.99463,703
GTA V, 59.99463,497
Counter-Strike, 14.99464,630
Team Fortress 2, 0464,592
Garry's Mod, 9.99464,364
Garry's Mod, 9.99464,857
GTA V, 59.99464,449
Counter-Strike, 14.99464,242
Portal 2, 19.99465,912
Team Fortress 2, 0465,192
Garry's Mod, 9.99466,895
Counter-Strike, 14.99466,267
Counter-Strike, 14.99466,318
GTA V, 59.99466,459
OneShot, 9.99466,786
Garry's Mod, 9.99466,348
Garry's Mod, 9.99466,961
Portal 2, 19.99467,923
Portal 2, 19.99467,905
Team Fortress 2, 0467,669
Left 4 Dead 2, 4.99467,529
OneShot, 9.99467,344
Garry's Mod, 9.99467,247
Counter-Strike, 14.99467,296
Garry's Mod, 9.99468,664
Left 4 Dead 2, 4.99468,342
GTA V, 59.99468,348
Team Fortress 2, 0468,12
GTA V, 59.99468,516
OneShot, 9.99468,215
Left 4 Dead 2, 4.99468,439
GTA V, 59.99469,974
GTA V, 59.99470,632
Team Fortress 2, 0471,305
GTA V, 59.99471,173
OneShot, 9.99471,648
Garry's Mod, 9.99472,872
Portal 2, 19.99472,428
Team Fortress 2, 0472,552
Portal 2, 19.99472,990
Garry's Mod, 9.99472,536
Team Fortress 2, 0472,659
Garry's Mod, 9.99472,933
GTA V, 59.99473,439
OneShot, 9.99473,143
OneShot, 9.99473,437
Left 4 Dead 2, 4.99473,264
Garry's Mod, 9.99473,571
OneShot, 9.99473,940
Left 4 Dead 2, 4.99474,383
OneShot, 9.99475,925
Left 4 Dead 2, 4.99475,406
GTA V, 59.99475,335
Counter-Strike, 14.99475,882
OneShot, 9.99475,554
Team Fortress 2, 0475,10
Portal 2, 19.99475,836
Team Fortress 2, 0476,430
Garry's Mod, 9.99476,798
Left 4 Dead 2, 4.99477,919
Team Fortress 2, 0477,877
Portal 2, 19.99478,743
Counter-Strike, 14.99478,645
Garry's Mod, 9.99478,647
Counter-Strike, 14.99478,442
OneShot, 9.99478,9
Team Fortress 2, 0478,169
Counter-Strike, 14.99478,894
Team Fortress 2, 0479,991
Counter-Strike, 14.99479,175
Portal 2, 19.99479,739
GTA V, 59.99479,793
OneShot, 9.99479,658
Left 4 Dead 2, 4.99479,64
Garry's Mod, 9.99479,743
GTA V, 59.99480,886
GTA V, 59.99480,85
OneShot, 9.99480,623
Garry's Mod, 9.99481,101
GTA V, 59.99481,93
Counter-Strike, 14.99482,967
Left 4 Dead 2, 4.99482,107
GTA V, 59.99482,461
GTA V, 59.99482,784
OneShot, 9.99482,642
Portal 2, 19.99482,982
Garry's Mod, 9.99483,959
Garry's Mod, 9.99483,745
Counter-Strike, 14.99483,99
Counter-Strike, 14.99483,829
GTA V, 59.99484,860
Left 4 Dead 2, 4.99484,687
Garry's Mod, 9.99484,64
Team Fortress 2, 0484,491
Garry's Mod, 9.99484,787
Garry's Mod, 9.99484,68
OneShot, 9.99485,261
GTA V, 59.99485,940
Counter-Strike, 14.99485,600
Team Fortress 2, 0485,607
Left 4 Dead 2, 4.99485,95
OneShot, 9.99485,990
Left 4 Dead 2, 4.99486,650
Garry's Mod, 9.99486,457
Team Fortress 2, 0486,702
Counter-Strike, 14.99486,272
Left 4 Dead 2, 4.99486,794
OneShot, 9.99487,352
Left 4 Dead 2, 4.99487,78
Team Fortress 2, 0487,827
OneShot, 9.99487,816
OneShot, 9.99487,725
Team Fortress 2, 0487,412
GTA V, 59.99487,238
Portal 2, 19.99488,450
OneShot, 9.99488,194
Garry's Mod, 9.99488,801
Team Fortress 2, 0488,410
Garry's Mod, 9.99488,306
Portal 2, 19.99488,34
Left 4 Dead 2, 4.99489,244
GTA V, 59.99489,339
Counter-Strike, 14.99489,913
Counter-Strike, 14.99489,494
Portal 2, 19.99489,36
GTA V, 59.99489,226
GTA V, 59.99489,511
Portal 2, 19.99490,598
Team Fortress 2, 0490,902
Garry's Mod, 9.99491,654
Team Fortress 2, 0491,931
Team Fortress 2, 0492,219
Garry's Mod, 9.99492,181
Left 4 Dead 2, 4.99492,247
OneShot, 9.99492,641
Left 4 Dead 2, 4.99492,638
Portal 2, 19.99493,164
OneShot, 9.99493,193
OneShot, 9.99494,345
Portal 2, 19.99494,410
Garry's Mod, 9.99494,661
Garry's Mod, 9.99494,609
OneShot, 9.99494,296
Team Fortress 2, 0494,277
Counter-Strike, 14.99494,318
Garry's Mod, 9.99495,86
Counter-Strike, 14.99495,807
OneShot, 9.99496,330
Left 4 Dead 2, 4.99496,717
Portal 2, 19.99496,689
Left 4 Dead 2, 4.99496,16
Team Fortress 2, 0497,466
GTA V, 59.99497,63
Garry's Mod, 9.99497,726
Garry's Mod, 9.99497,94
Counter-Strike, 14.99498,431
OneShot, 9.99498,35
Portal 2, 19.99498,860
Team Fortress 2, 0498,763
Portal 2, 19.99498,6
GTA V, 59.99498,651
Portal 2, 19.99498,779
Team Fortress 2, 0499,620
GTA V, 59.99499,684
Left 4 Dead 2, 4.99499,617
Garry's Mod, 9.99499,392
Left 4 Dead 2, 4.99500,807
OneShot, 9.99500,588
Garry's Mod, 9.99500,675
Counter-Strike, 14.99500,576
Counter-Strike, 14.99500,85
Left 4 Dead 2, 4.99500,291
Team Fortress 2, 0500,439
Left 4 Dead 2, 4.99501,231
Left 4 Dead 2, 4.99502,850
GTA V, 59.99502,824
Team Fortress 2, 0502,283
Counter-Strike, 14.99502,362
OneShot, 9.99502,505
Portal 2, 19.99502,847
Garry's Mod, 9.99502,745
Portal 2, 19.99503,365
OneShot, 9.99503,949
Portal 2, 19.99503,737
Team Fortress 2, 0503,805
GTA V, 59.99504,739
Left 4 Dead 2, 4.99504,706
Left 4 Dead 2, 4.99504,378
Garry's Mod, 9.99504,46
Counter-Strike, 14.99504,65
GTA V, 59.99504,989
Portal 2, 19.99504,73
OneShot, 9.99505,492
OneShot, 9.99505,962
Left 4 Dead 2, 4.99505,677
Portal 2, 19.99505,972
Counter-Strike, 14.99505,502
OneShot, 9.99506,622
OneShot, 9.99506,732
OneShot, 9.99506,862
GTA V, 59.99506,583
GTA V, 59.99506,856
Counter-Strike, 14.99506,402
Team Fortress 2, 0506,221
GTA V, 59.99507,937
GTA V, 59.99507,727
Counter-Strike, 14.99508,987
Counter-Strike, 14.99508,715
Portal 2, 19.99508,149
OneShot, 9.99509,815
Counter-Strike, 14.99509,374
Counter-Strike, 14.99509,872
Left 4 Dead 2, 4.99509,401
Left 4 Dead 2, 4.99509,817
Garry's Mod, 9.99509,418
Portal 2, 19.99509,156
Team Fortress 2, 0510,588
Counter-Strike, 14.99510,712
Counter-Strike, 14.99510,238
Counter-Strike, 14.99510,546
Left 4 Dead 2, 4.99510,450
Garry's Mod, 9.99510,946
Portal 2, 19.99511,852
Garry's Mod, 9.99511,491
Portal 2, 19.99511,116
Counter-Strike, 14.99511,332
Portal 2, 19.99511,821
GTA V, 59.99511,121
Counter-Strike, 14.99512,485
OneShot, 9.99513,368
GTA V, 59.99513,494
GTA V, 59.99513,43
GTA V, 59.99513,885
Left 4 Dead 2, 4.99513,472
Left 4 Dead 2, 4.99514,541
Counter-Strike, 14.99514,586
GTA V, 59.99515,219
GTA V, 59.99515,261
Garry's Mod, 9.99516,933
Portal 2, 19.99516,863
Garry's Mod, 9.99517,861
Portal 2, 19.99518,939
Portal 2, 19.99518,408
Left 4 Dead 2, 4.99518,90
Portal 2, 19.99518,802
Counter-Strike, 14.99518,75
Counter-Strike, 14.99518,656
OneShot, 9.99518,306
Left 4 Dead 2, 4.99519,175
Left 4 Dead 2, 4.99519,865
Garry's Mod, 9.99520,577
Left 4 Dead 2, 4.99520,216
Counter-Strike, 14.99520,60
Left 4 Dead 2, 4.99520,152
Team Fortress 2, 0520,614
Counter-Strike, 14.99520,629
Garry's Mod, 9.99520,40
GTA V, 59.99521,290
Team Fortress 2, 0521,924
Portal 2, 19.99521,444
Portal 2, 19.99522,299
Portal 2, 19.99522,199
Team Fortress 2, 0522,271
Left 4 Dead 2, 4.99522,190
OneShot, 9.99522,301
Team Fortress 2, 0522,542
Portal 2, 19.99523,458
Portal 2, 19.99523,376
Left 4 Dead 2, 4.99523,457
Garry's Mod, 9.99523,726
Garry's Mod, 9.99523,577
OneShot, 9.99524,630
Portal 2, 19.99524,533
Garry's Mod, 9.99524,933
Left 4 Dead 2, 4.99524,711
Left 4 Dead 2, 4.99525,640
GTA V, 59.99525,383
OneShot, 9.99525,343
GTA V, 59.99525,789
Portal 2, 19.99526,277
Team Fortress 2, 0526,92
GTA V, 59.99526,630
Left 4 Dead 2, 4.99526,250
GTA V, 59.99526,27
Team Fortress 2, 0526,441
Team Fortress 2, 0527,736
OneShot, 9.99527,172
GTA V, 59.99527,666
Counter-Strike, 14.99528,435
Portal 2, 19.99528,411
Counter-Strike, 14.99529,272
OneShot, 9.99530,903
GTA V, 59.99531,468
OneShot, 9.99531,259
Portal 2, 19.99531,174
Team Fortress 2, 0531,704
Counter-Strike, 14.99532,522
GTA V, 59.99533,549
OneShot, 9.99533,743
Garry's Mod, 9.99533,610
Left 4 Dead 2, 4.99533,899
Garry's Mod, 9.99534,68
Portal 2, 19.99534,927
Team Fortress 2, 0534,99
Left 4 Dead 2, 4.99534,134
Left 4 Dead 2, 4.99534,233
Portal 2, 19.99534,112
Garry's Mod, 9.99535,392
Left 4 Dead 2, 4.99536,952
Garry's Mod, 9.99536,667
GTA V, 59.99536,179
OneShot, 9.99536,654
GTA V, 59.99537,376
Counter-Strike, 14.99537,557
Garry's Mod, 9.99537,73
Garry's Mod, 9.99537,963
Left 4 Dead 2, 4.99538,872
Left 4 Dead 2, 4.99538,403
Left 4 Dead 2, 4.99538,633
Portal 2, 19.99539,5
Left 4 Dead 2, 4.99539,200
Team Fortress 2, 0540,86
OneShot, 9.99540,803
OneShot, 9.99541,80
Counter-Strike, 14.99542,846
Garry's Mod, 9.99542,308
Counter-Strike, 14.99542,416
Left 4 Dead 2, 4.99543,862
Portal 2, 19.99543,160
OneShot, 9.99543,394
Team Fortress 2, 0543,571
Team Fortress 2, 0543,224
GTA V, 59.99543,638
OneShot, 9.99544,747
Team Fortress 2, 0544,98
OneShot, 9.99544,722
Left 4 Dead 2, 4.99545,118
GTA V, 59.99545,812
Counter-Strike, 14.99545,664
Left 4 Dead 2, 4.99545,645
Left 4 Dead 2, 4.99545,886
OneShot, 9.99545,590
OneShot, 9.99546,269
Left 4 Dead 2, 4.99547,807
OneShot, 9.99547,151
Team Fortress 2, 0547,181
Team Fortress 2, 0548,720
Left 4 Dead 2, 4.99549,716
Garry's Mod, 9.99549,36
Portal 2, 19.99549,426
Team Fortress 2, 0550,372
Portal 2, 19.99550,424
GTA V, 59.99550,103
GTA V, 59.99550,978
Left 4 Dead 2, 4.99550,284
Left 4 Dead 2, 4.99550,425
Counter-Strike, 14.99550,397
Left 4 Dead 2, 4.99551,982
Portal 2, 19.99551,370
Team Fortress 2, 0551,175
Counter-Strike, 14.99551,582
Counter-Strike, 14.99552,257
GTA V, 59.99552,571
Counter-Strike, 14.99552,579
OneShot, 9.99552,528
Counter-Strike, 14.99553,295
GTA V, 59.99553,497
Garry's Mod, 9.99553,183
Portal 2, 19.99553,163
Counter-Strike, 14.99554,709
Left 4 Dead 2, 4.99554,258
Counter-Strike, 14.99555,251
OneShot, 9.99555,696
Left 4 Dead 2, 4.99555,770
Portal 2, 19.99555,414
Counter-Strike, 14.99556,836
Portal 2, 19.99556,654
Portal 2, 19.99557,123
OneShot, 9.99557,210
Left 4 Dead 2, 4.99557,230
Team Fortress 2, 0557,384
OneShot, 9.99558,316
Portal 2, 19.99558,539
Left 4 Dead 2, 4.99558,840
Portal 2, 19.99558,704
Left 4 Dead 2, 4.99558,938
Portal 2, 19.99559,245
Counter-Strike, 14.99559,586
Garry's Mod, 9.99559,227
GTA V, 59.99559,920
Team Fortress 2, 0559,181
Portal 2, 19.99559,219
Team Fortress 2, 0560,878
Counter-Strike, 14.99560,715
Left 4 Dead 2, 4.99560,102
Team Fortress 2, 0560,428
Garry's Mod, 9.99560,447
Garry's Mod, 9.99560,547
OneShot, 9.99560,168
Left 4 Dead 2, 4.99561,401
Portal 2, 19.99561,843
OneShot, 9.99561,564
Garry's Mod, 9.99561,348
Garry's Mod, 9.99562,934
GTA V, 59.99562,781
Team Fortress 2, 0562,966
Left 4 Dead 2, 4.99562,735
OneShot, 9.99562,290
Garry's Mod, 9.99563,98
Portal 2, 19.99563,792
GTA V, 59.99563,695
GTA V, 59.99563,858
Team Fortress 2, 0563,964
Counter-Strike, 14.99563,843
Garry's Mod, 9.99563,868
GTA V, 59.99564,110
GTA V, 59.99565,867
Team Fortress 2, 0565,751
Team Fortress 2, 0565,902
Counter-Strike, 14.99565,260
Portal 2, 19.99565,869
GTA V, 59.99565,144
Garry's Mod, 9.99565,912
OneShot, 9.99566,642
Counter-Strike, 14.99566,873
Garry's Mod, 9.99566,257
Portal 2, 19.99566,176
Portal 2, 19.99566,354
Garry's Mod, 9.99567,908
Counter-Strike, 14.99568,372
Garry's Mod, 9.99568,530
GTA V, 59.99568,777
Counter-Strike, 14.99568,40
Portal 2, 19.99568,720
OneShot, 9.99568,173
Counter-Strike, 14.99569,369
OneShot, 9.99569,387
GTA V, 59.99569,74
Portal 2, 19.99569,157
Counter-Strike, 14.99569,263
Counter-Strike, 14.99569,276
GTA V, 59.99569,468
Counter-Strike, 14.99570,275
Counter-Strike, 14.99570,966
Counter-Strike, 14.99570,195
Counter-Strike, 14.99570,697
Team Fortress 2, 0570,999
Left 4 Dead 2, 4.99570,3
OneShot, 9.99571,107
GTA V, 59.99571,888
Left 4 Dead 2, 4.99571,181
OneShot, 9.99571,227
Garry's Mod, 9.99571,654
Garry's Mod, 9.99571,464
Garry's Mod, 9.99572,64
Team Fortress 2, 0572,232
Left 4 Dead 2, 4.99572,859
GTA V, 59.99572,554
Garry's Mod, 9.99573,690
Left 4 Dead 2, 4.99573,488
Counter-Strike, 14.99573,678
Team Fortress 2, 0574,848
Portal 2, 19.99574,565
Left 4 Dead 2, 4.99575,316
Team Fortress 2, 0575,815
Counter-Strike, 14.99575,475
Portal 2, 19.99575,622
Counter-Strike, 14.99575,903
Portal 2, 19.99575,741
Garry's Mod, 9.99576,363
GTA V, 59.99576,265
Left 4 Dead 2, 4.99576,426
Portal 2, 19.99576,114
OneShot, 9.99576,486
Team Fortress 2, 0577,89
Garry's Mod, 9.99577,814
GTA V, 59.99577,60
Team Fortress 2, 0577,121
GTA V, 59.99577,91
Team Fortress 2, 0577,372
Garry's Mod, 9.99578,202
OneShot, 9.99578,749
Left 4 Dead 2, 4.99578,987
GTA V, 59.99578,221
Garry's Mod, 9.99578,50
Counter-Strike, 14.99578,379
GTA V, 59.99579,478
OneShot, 9.99579,313
Team Fortress 2, 0579,351
Left 4 Dead 2, 4.99579,342
OneShot, 9.99579,233
Counter-Strike, 14.99579,701
Left 4 Dead 2, 4.99580,224
Team Fortress 2, 0580,589
GTA V, 59.99580,564
Garry's Mod, 9.99580,547
Portal 2, 19.99580,718
Counter-Strike, 14.99580,780
Garry's Mod, 9.99581,258
OneShot, 9.99581,834
OneShot, 9.99581,550
Left 4 Dead 2, 4.99582,559
Team Fortress 2, 0582,464
Left 4 Dead 2, 4.99582,774
Left 4 Dead 2, 4.99582,235
Counter-Strike, 14.99582,461
OneShot, 9.99582,358
Garry's Mod, 9.99582,291
Portal 2, 19.99583,140
Left 4 Dead 2, 4.99583,305
OneShot, 9.99583,932
GTA V, 59.99583,660
Garry's Mod, 9.99584,878
GTA V, 59.99584,494
Counter-Strike, 14.99584,595
Left 4 Dead 2, 4.99584,993
Portal 2, 19.99584,936
GTA V, 59.99584,195
Portal 2, 19.99585,146
OneShot, 9.99586,38
Portal 2, 19.99587,556
OneShot, 9.99588,605
GTA V, 59.99588,95
GTA V, 59.99589,232
Left 4 Dead 2, 4.99589,879
Portal 2, 19.99589,322
Counter-Strike, 14.99590,826
OneShot, 9.99590,216
OneShot, 9.99590,742
Counter-Strike, 14.99590,269
GTA V, 59.99591,720
Left 4 Dead 2, 4.99591,146
Portal 2, 19.99591,732
OneShot, 9.99591,550
Garry's Mod, 9.99591,340
Garry's Mod, 9.99592,471
OneShot, 9.99592,699
Garry's Mod, 9.99593,421
Portal 2, 19.99593,569
Portal 2, 19.99594,453
Left 4 Dead 2, 4.99594,76
Team Fortress 2, 0594,626
Counter-Strike, 14.99594,311
OneShot, 9.99594,330
OneShot, 9.99595,425
Left 4 Dead 2, 4.99595,283
OneShot, 9.99595,589
GTA V, 59.99595,165
Team Fortress 2, 0595,437
Portal 2, 19.99596,281
Garry's Mod, 9.99597,116
GTA V, 59.99597,486
Counter-Strike, 14.99597,191
GTA V, 59.99597,153
Counter-Strike, 14.99597,347
Counter-Strike, 14.99597,294
GTA V, 59.99597,165
Portal 2, 19.99598,868
Garry's Mod, 9.99598,677
Garry's Mod, 9.99598,903
GTA V, 59.99598,336
Left 4 Dead 2, 4.99598,851
Garry's Mod, 9.99598,405
Team Fortress 2, 0598,194
Counter-Strike, 14.99599,305
Team Fortress 2, 0599,906
Team Fortress 2, 0600,560
Counter-Strike, 14.99600,596
Team Fortress 2, 0601,822
Garry's Mod, 9.99601,136
Left 4 Dead 2, 4.99601,90
Garry's Mod, 9.99601,681
GTA V, 59.99601,447
Counter-Strike, 14.99601,19
GTA V, 59.99601,449
Left 4 Dead 2, 4.99602,458
Portal 2, 19.99602,735
Garry's Mod, 9.99602,754
OneShot, 9.99602,833
Garry's Mod, 9.99602,568
GTA V, 59.99603,600
Counter-Strike, 14.99603,298
Team Fortress 2, 0603,166
Left 4 Dead 2, 4.99603,926
OneShot, 9.99603,4
Garry's Mod, 9.99603,158
GTA V, 59.99603,961
OneShot, 9.99604,961
Portal 2, 19.99604,429
OneShot, 9.99604,947
Team Fortress 2, 0604,398
Portal 2, 19.99604,588
Team Fortress 2, 0605,615
Counter-Strike, 14.99605,134
Portal 2, 19.99605,546
Counter-Strike, 14.99605,713
GTA V, 59.99605,17
OneShot, 9.99605,525
GTA V, 59.99606,846
GTA V, 59.99606,148
Team Fortress 2, 0606,591
GTA V, 59.99606,131
Garry's Mod, 9.99606,513
Counter-Strike, 14.99606,765
Garry's Mod, 9.99607,375
Left 4 Dead 2, 4.99607,799
Garry's Mod, 9.99607,822
Counter-Strike, 14.99607,413
OneShot, 9.99608,542
GTA V, 59.99608,91
Team Fortress 2, 0609,667
Portal 2, 19.99609,464
Left 4 Dead 2, 4.99609,47
GTA V, 59.99609,770
Counter-Strike, 14.99609,727
Portal 2, 19.99609,274
OneShot, 9.99610,346
Portal 2, 19.99611,518
Left 4 Dead 2, 4.99612,774
OneShot, 9.99612,445
Garry's Mod, 9.99612,54
Team Fortress 2, 0612,277
GTA V, 59.99612,708
Team Fortress 2, 0612,667
Counter-Strike, 14.99612,377
Garry's Mod, 9.99613,914
Counter-Strike, 14.99613,152
GTA V, 59.99613,915
OneShot, 9.99613,492
Garry's Mod, 9.99613,620
GTA V, 59.99614,418
Counter-Strike, 14.99615,706
OneShot, 9.99615,720
Garry's Mod, 9.99615,878
Portal 2, 19.99615,214
Portal 2, 19.99615,508
GTA V, 59.99615,339
Counter-Strike, 14.99615,677
Team Fortress 2, 0616,619
OneShot, 9.99616,404
GTA V, 59.99617,367
Portal 2, 19.99617,575
Garry's Mod, 9.99617,257
Left 4 Dead 2, 4.99617,989
Team Fortress 2, 0617,322
Left 4 Dead 2, 4.99618,593
Team Fortress 2, 0618,985
Portal 2, 19.99619,151
Left 4 Dead 2, 4.99619,414
Left 4 Dead 2, 4.99619,564
GTA V, 59.99619,876
GTA V, 59.99619,786
Counter-Strike, 14.99620,223
Garry's Mod, 9.99620,125
OneShot, 9.99620,667
Team Fortress 2, 0620,785
GTA V, 59.99620,611
Left 4 Dead 2, 4.99620,799
Team Fortress 2, 0621,325
OneShot, 9.99622,436
Counter-Strike, 14.99622,749
OneShot, 9.99623,916
Team Fortress 2, 0623,446
GTA V, 59.99623,163
Team Fortress 2, 0624,709
Garry's Mod, 9.99624,768
OneShot, 9.99624,810
OneShot, 9.99625,197
Counter-Strike, 14.99626,55
OneShot, 9.99626,371
Team Fortress 2, 0626,642
Garry's Mod, 9.99626,612
OneShot, 9.99626,97
OneShot, 9.99626,600
Team Fortress 2, 0626,412
Left 4 Dead 2, 4.99627,752
Portal 2, 19.99627,298
Portal 2, 19.99627,244
OneShot, 9.99627,374
Counter-Strike, 14.99627,74
OneShot, 9.99627,702
Portal 2, 19.99627,559
Garry's Mod, 9.99628,676
Garry's Mod, 9.99629,172
Team Fortress 2, 0629,602
Counter-Strike, 14.99629,573
Garry's Mod, 9.99629,14
OneShot, 9.99630,225
GTA V, 59.99630,777
Portal 2, 19.99630,822
GTA V, 59.99630,987
Team Fortress 2, 0630,148
GTA V, 59.99631,567
Team Fortress 2, 0631,653
Team Fortress 2, 0631,173
GTA V, 59.99632,656
GTA V, 59.99633,266
Garry's Mod, 9.99633,0
OneShot, 9.99633,775
Team Fortress 2, 0634,169
Garry's Mod, 9.99634,69
Garry's Mod, 9.99634,810
GTA V, 59.99634,103
Team Fortress 2, 0634,260
Portal 2, 19.99634,572
OneShot, 9.99634,756
GTA V, 59.99635,906
OneShot, 9.99635,469
Portal 2, 19.99635,189
OneShot, 9.99635,256
OneShot, 9.99635,195
Left 4 Dead 2, 4.99636,629
OneShot, 9.99636,327
Portal 2, 19.99636,384
Portal 2, 19.99636,66
OneShot, 9.99636,433
GTA V, 59.99637,515
Counter-Strike, 14.99637,815
GTA V, 59.99638,931
Portal 2, 19.99638,842
GTA V, 59.99638,534
Counter-Strike, 14.99638,162
Garry's Mod, 9.99638,806
Counter-Strike, 14.99638,921
Garry's Mod, 9.99638,147
Left 4 Dead 2, 4.99639,294
Team Fortress 2, 0639,947
Counter-Strike, 14.99640,391
GTA V, 59.99640,847
GTA V, 59.99640,791
Portal 2, 19.99640,391
Garry's Mod, 9.99640,354
Team Fortress 2, 0640,584
Team Fortress 2, 0641,688
Team Fortress 2, 0641,701
OneShot, 9.99641,351
Left 4 Dead 2, 4.99641,970
Team Fortress 2, 0641,903
Counter-Strike, 14.99641,557
Garry's Mod, 9.99641,455
Counter-Strike, 14.99642,314
GTA V, 59.99643,513
Left 4 Dead 2, 4.99643,100
Garry's Mod, 9.99643,18
Portal 2, 19.99643,236
GTA V, 59.99643,693
OneShot, 9.99644,422
Team Fortress 2, 0644,230
OneShot, 9.99644,911
Left 4 Dead 2, 4.99645,177
Counter-Strike, 14.99645,936
GTA V, 59.99645,377
OneShot, 9.99645,955
Left 4 Dead 2, 4.99645,160
Garry's Mod, 9.99645,776
Counter-Strike, 14.99646,497
OneShot, 9.99646,736
Counter-Strike, 14.99646,566
OneShot, 9.99646,880
GTA V, 59.99646,191
OneShot, 9.99647,821
Portal 2, 19.99647,283
Garry's Mod, 9.99647,770
Left 4 Dead 2, 4.99647,639
Left 4 Dead 2, 4.99647,166
Portal 2, 19.99647,18
OneShot, 9.99647,836
Counter-Strike, 14.99648,430
Portal 2, 19.99648,108
Portal 2, 19.99648,145
Left 4 Dead 2, 4.99649,498
OneShot, 9.99649,386
GTA V, 59.99649,483
Left 4 Dead 2, 4.99650,825
GTA V, 59.99650,43
Counter-Strike, 14.99650,950
Team Fortress 2, 0650,442
Garry's Mod, 9.99650,572
Left 4 Dead 2, 4.99651,753
GTA V, 59.99651,133
Counter-Strike, 14.99651,997
Portal 2, 19.99651,415
Garry's Mod, 9.99651,68
Left 4 Dead 2, 4.99652,395
GTA V, 59.99653,749
OneShot, 9.99653,612
Garry's Mod, 9.99654,366
Garry's Mod, 9.99654,763
Team Fortress 2, 0654,1
Left 4 Dead 2, 4.99655,575
OneShot, 9.99655,788
Left 4 Dead 2, 4.99655,617
GTA V, 59.99655,318
Counter-Strike, 14.99655,213
Team Fortress 2, 0655,534
Counter-Strike, 14.99656,13
GTA V, 59.99656,664
Team Fortress 2, 0657,475
Garry's Mod, 9.99658,388
Counter-Strike, 14.99658,293
GTA V, 59.99658,88
Team Fortress 2, 0658,377
Counter-Strike, 14.99658,286
OneShot, 9.99659,388
GTA V, 59.99659,807
Left 4 Dead 2, 4.99659,594
Left 4 Dead 2, 4.99659,218
Left 4 Dead 2, 4.99659,557
Garry's Mod, 9.99659,276
Counter-Strike, 14.99660,602
GTA V, 59.99660,994
OneShot, 9.99660,97
Left 4 Dead 2, 4.99660,727
GTA V, 59.99660,549
GTA V, 59.99660,608
GTA V, 59.99660,219
Team Fortress 2, 0661,796
Counter-Strike, 14.99661,803
Garry's Mod, 9.99662,254
Counter-Strike, 14.99662,318
Team Fortress 2, 0662,243
GTA V, 59.99662,603
Left 4 Dead 2, 4.99662,957
OneShot, 9.99662,73
Counter-Strike, 14.99662,500
Team Fortress 2, 0663,340
Left 4 Dead 2, 4.99663,101
Left 4 Dead 2, 4.99663,861
Left 4 Dead 2, 4.99663,803
GTA V, 59.99663,71
Left 4 Dead 2, 4.99664,174
Left 4 Dead 2, 4.99664,178
OneShot, 9.99665,825
Garry's Mod, 9.99665,45
Portal 2, 19.99666,865
OneShot, 9.99666,264
Left 4 Dead 2, 4.99666,554
Portal 2, 19.99666,918
GTA V, 59.99666,181
GTA V, 59.99667,910
Team Fortress 2, 0667,239
OneShot, 9.99668,586
GTA V, 59.99668,450
Portal 2, 19.99669,867
GTA V, 59.99669,722
GTA V, 59.99669,747
GTA V, 59.99669,498
Counter-Strike, 14.99669,95
Portal 2, 19.99669,704
Portal 2, 19.99670,667
Garry's Mod, 9.99670,899
GTA V, 59.99670,21
Portal 2, 19.99670,666
Counter-Strike, 14.99670,290
GTA V, 59.99670,547
Left 4 Dead 2, 4.99670,833
OneShot, 9.99671,622
Counter-Strike, 14.99671,824
OneShot, 9.99671,0
Portal 2, 19.99671,97
OneShot, 9.99671,119
Team Fortress 2, 0671,446
Garry's Mod, 9.99672,740
Portal 2, 19.99672,451
Team Fortress 2, 0672,232
Left 4 Dead 2, 4.99672,707
OneShot, 9.99672,467
GTA V, 59.99672,336
OneShot, 9.99672,688
Garry's Mod, 9.99673,505
Garry's Mod, 9.99673,968
GTA V, 59.99673,222
OneShot, 9.99674,495
Garry's Mod, 9.99674,495
Garry's Mod, 9.99674,461
Left 4 Dead 2, 4.99675,929
Left 4 Dead 2, 4.99675,680
Left 4 Dead 2, 4.99676,166
OneShot, 9.99677,52
Portal 2, 19.99677,287
Left 4 Dead 2, 4.99677,549
Counter-Strike, 14.99678,886
OneShot, 9.99678,306
GTA V, 59.99679,259
Portal 2, 19.99679,779
OneShot, 9.99679,380
Counter-Strike, 14.99679,410
Portal 2, 19.99679,505
GTA V, 59.99680,162
OneShot, 9.99680,114
Portal 2, 19.99680,981
Garry's Mod, 9.99680,312
Left 4 Dead 2, 4.99681,621
Team Fortress 2, 0682,227
OneShot, 9.99682,555
Counter-Strike, 14.99682,351
Left 4 Dead 2, 4.99683,627
Portal 2, 19.99683,935
Portal 2, 19.99683,680
GTA V, 59.99683,876
OneShot, 9.99683,335
Left 4 Dead 2, 4.99683,107
Team Fortress 2, 0684,294
GTA V, 59.99684,546
Garry's Mod, 9.99684,66
Left 4 Dead 2, 4.99685,664
Portal 2, 19.99685,66
Left 4 Dead 2, 4.99685,519
Garry's Mod, 9.99686,385
